age,sex,value,lid
19,1,177.6006504597899,3
11,2,147.8060154594302,3
7,2,124.4997843598921,3
10,1,140.7111683528733,3
11,3,146.8586138634978,3
8,1,130.439464497944,3
5,1,113.1778360175345,3
11,1,145.9522779566744,3
12,2,153.59992780859,3
6,3,119.1515172005843,3
6,2,118.9237798918541,3
18,3,170.7782107219591,3
10,3,141.0552834046734,3
15,3,166.5334093027271,3
14,2,160.6273975165862,3
12,1,151.9252202278014,3
18,2,164.2806507716283,3
9,3,135.5314708964781,3
13,3,158.375962563518,3
13,1,158.9133584148663,3
17,1,175.8431939589826,3
9,1,135.6097173473349,3
6,1,119.368927241887,3
17,2,163.9905303625609,3
5,3,113.0380758599835,3
15,1,170.4842860757012,3
14,3,163.1552541942872,3
7,2,120.8066576839464,4
10,1,136.9708735116133,4
13,1,154.6080505823012,4
8,2,126.2845438304042,4
10,2,137.648696429093,4
10,3,137.3042668330057,4
15,2,156.3350236651897,4
17,3,162.9236800064533,4
11,1,142.0970380624693,4
19,1,170.1324444083893,4
6,3,115.6758958408887,4
8,3,126.6358818118603,4
9,3,131.9056082672547,4
15,3,160.7537605600678,4
16,2,156.7640518439173,4
18,2,156.9417203632925,4
8,1,126.9756636030932,4
13,2,152.9838978463694,4
19,2,157.3392507487943,4
7,1,121.7650334299954,4
14,1,160.8024370626046,4
11,2,143.8053190254307,4
5,2,108.8806632649651,4
16,1,167.5987593707209,4
16,3,162.2305197524116,4
9,2,131.810146181582,4
14,2,155.1965582699955,4
5,3,109.5793028914946,4
12,1,147.907286726241,4
11,3,142.9373712555337,4
13,3,153.8076526487785,4
15,1,165.077768158031,4
19,3,163.7495297260567,4
7,3,121.2939462772164,4
12,3,148.5672823095957,4
6,2,115.100305161865,4
18,1,169.560239455032,4
14,3,158.0348400437221,4
17,2,156.8541714777794,4
5,1,110.2537983348752,4
9,1,131.997988615256,4
18,3,163.280345069228,4
6,1,116.2321770976083,4
17,1,168.9082071494372,4
12,2,149.2482168427998,4
8,2,130.8920044498146,5
18,3,169.9010320183853,5
9,2,136.6471284617967,5
18,2,162.6112119083018,5
16,3,168.9591691468487,5
6,3,119.486128094671,5
6,2,118.9610625230269,5
19,3,170.116737587019,5
16,2,162.3599758714722,5
12,2,154.4484735756253,5
12,1,154.3581050565931,5
13,2,158.2616405667147,5
17,3,169.6897132339658,5
10,3,142.641479375823,5
15,3,167.3106731442928,5
8,1,131.7223927790461,5
12,3,154.401928633607,5
6,1,119.9848971956386,5
5,3,112.8730615094319,5
18,1,176.6943156979983,5
9,1,137.2229970187829,5
7,3,125.5693350636608,5
16,1,175.117514249689,5
11,3,148.5349276134916,5
5,2,112.1848699554059,5
11,2,148.91833428867,5
8,3,131.3181589105555,5
7,1,126.0166399707584,5
14,1,167.9041192318656,5
15,2,161.819155895896,5
17,2,162.5077586414862,5
10,1,142.63713379858,5
19,1,176.7911321670128,5
11,1,148.1731705316706,5
10,2,142.6460911610458,5
15,1,172.4444120363955,5
14,3,164.3541392747855,5
13,3,159.8794918593957,5
5,1,113.5277984265637,5
14,2,160.5643754929586,5
19,2,162.9472438816048,5
17,1,176.3852704233003,5
7,2,125.0976069868032,5
9,3,136.9429152091494,5
13,1,161.3993224712271,5
6,3,116.1266873706261,6
8,3,127.6973821427927,6
8,1,127.2761602665705,6
7,1,121.5928465062568,6
7,2,122.4829658825055,6
17,1,172.9776633531737,6
13,1,156.9638292340557,6
13,3,156.6689299945213,6
10,3,139.0393358220554,6
19,3,168.1729579586955,6
9,1,132.7656967208561,6
7,3,122.0217442671516,6
5,2,110.4168628983992,6
13,2,156.3542296558571,6
11,3,144.9930338549,6
19,2,161.8992271284338,6
18,3,167.8538909324899,6
10,1,138.1352715441811,6
14,2,158.970726310976,6
8,2,128.1502573116884,6
15,1,168.3197432316988,6
15,2,160.5147324909515,6
15,3,164.5281219707821,6
9,2,133.9176535017904,6
6,2,116.6657307401289,6
16,1,171.2827507297434,6
11,2,146.45296143621,6
14,3,161.3522765357385,6
16,2,161.2588913476455,6
18,2,161.6566863515285,6
12,1,149.8399306716936,6
19,1,174.1626522070537,6
16,3,166.4078644204382,6
12,3,151.0001963561674,6
12,2,152.2389736335853,6
10,2,140.0096047519329,6
5,3,109.8153072768455,6
11,1,143.6286216798635,6
6,1,115.6247695956838,6
5,1,109.2539272435702,6
14,1,163.5925307948706,6
9,3,133.3209652104329,6
18,1,173.7520473690616,6
17,2,161.501099242501,6
17,3,167.3894996417334,6
15,1,172.9393263068951,7
18,1,177.8847165490806,7
17,1,177.3509128043761,7
17,3,170.964924148303,7
18,3,171.2306110500458,7
16,2,164.1998605115566,7
5,2,112.5057851710834,7
6,2,118.8944026990742,7
13,3,160.5397594678422,7
9,3,136.7946346786926,7
12,3,154.8509259166788,7
18,2,164.2936356597856,7
10,3,142.6701074431881,7
7,1,125.6094324109978,7
15,2,163.5237660981892,7
19,3,171.3142282082584,7
12,2,155.2107256208356,7
6,3,119.1931428438512,7
17,2,164.2998710969536,7
11,1,148.22205219744,7
10,2,142.7622483502395,7
10,1,142.5823723078417,7
7,2,124.8504712141115,7
11,2,149.3371178683643,7
9,1,137.0495842271649,7
19,2,164.3224392122775,7
19,1,178.0283943449443,7
13,2,159.3754038691406,7
13,1,161.6484273491544,7
9,2,136.5265460338387,7
5,3,112.7229163417382,7
14,3,165.205191386053,7
8,3,131.0444473953078,7
5,1,112.9283072032509,7
8,2,130.6384996982483,7
6,1,119.4756379618879,7
12,1,154.5073540151764,7
8,1,131.4295614710732,7
14,1,168.2617904507665,7
7,3,125.240480012281,7
16,1,175.8099680398045,7
11,3,148.7666633142003,7
15,3,168.3334053755222,7
14,2,162.002817191393,7
16,3,170.1298727244229,7
14,3,160.1402419308386,8
13,1,156.2887509114623,8
11,3,144.7541992449553,8
9,3,133.7333428420371,8
10,1,138.6603147527745,8
15,3,163.010579845136,8
13,2,155.2452413701417,8
16,1,169.6909265096463,8
18,3,165.8164021684526,8
11,2,145.7958925962415,8
5,2,111.3733583217083,8
18,2,159.7221221302191,8
18,1,171.7162463928097,8
12,1,149.5474768064321,8
16,2,159.3994341816492,8
6,2,117.329678785568,8
15,1,167.0130880650528,8
19,1,172.1604288674122,8
14,2,157.6282784178384,8
5,3,111.9598782239438,8
12,2,151.3539320302932,8
13,3,155.7746824241339,8
8,1,128.8235567373017,8
16,3,164.6246546827462,8
8,2,128.2300457405849,8
10,2,139.5691971439453,8
10,3,139.1077092460102,8
8,3,128.5314367342524,8
7,1,123.7169418690811,8
6,1,118.3244655389743,8
11,1,143.7439352786837,8
17,2,159.5917440620274,8
17,3,165.4303586353802,8
7,2,122.8552203403302,8
14,1,162.5786412197157,8
19,3,166.1627006399592,8
9,2,133.7114036789224,8
15,2,158.8857751357484,8
7,3,123.2926126315088,8
17,1,171.083863702165,8
6,3,117.8344459323268,8
19,2,159.9774229526614,8
5,1,112.5278491380823,8
9,1,133.7546042424429,8
12,3,150.43724631096,8
17,2,154.2059909464067,9
19,2,154.7349541220516,9
7,2,119.1158837406538,9
14,3,155.7859954833405,9
18,1,166.8441051037807,9
17,1,166.3648883747921,9
10,3,135.4767036597438,9
12,1,146.1000727262748,9
6,2,113.4145419270039,9
16,1,165.2504790699568,9
13,1,152.7262580177403,9
10,1,135.2553066798332,9
5,1,108.3114112343392,9
12,3,146.5544053206235,9
5,3,107.7411274616169,9
13,3,151.691654736938,9
5,2,107.1532303075039,9
12,2,147.021820022656,9
8,1,125.2665456158695,9
18,2,154.2901757140365,9
18,3,160.4685888319104,9
6,3,113.9144512302656,9
14,1,158.8047094823029,9
7,1,120.0125012275982,9
16,3,159.6743694608108,9
11,2,141.7166403180952,9
11,3,141.0186210795424,9
8,2,124.5470046682299,9
9,1,130.2988202947557,9
14,2,152.7344869498913,9
15,1,162.9201659983008,9
15,2,153.7838627305469,9
9,3,130.1449157564122,9
9,2,129.9868010570681,9
13,2,150.6345841845763,9
8,3,124.9117377081519,9
7,3,119.5704523378145,9
10,2,135.7044845470377,9
15,3,158.3529366854672,9
6,1,114.4004092847623,9
19,1,167.3266041960159,9
11,1,140.3412821680756,9
17,3,160.2252779332463,9
19,3,160.8920718581221,9
16,2,154.1510331965844,9
12,2,148.6732992695147,10
6,1,114.5674620935794,10
9,1,129.9178967095288,10
17,1,168.7629431044324,10
5,3,108.7819861942628,10
12,1,145.7961091573439,10
15,1,163.7221440707287,10
18,1,170.1058001563608,10
11,2,142.9849417943574,10
15,2,157.0151831407392,10
17,3,163.6541407281474,10
9,2,130.7829671271764,10
16,1,166.7816403309776,10
7,3,119.9558029598683,10
19,1,171.2991994164549,10
7,2,120.0009646303538,10
10,3,135.7493129547603,10
17,2,158.5119829067373,10
6,3,114.5634003074744,10
19,2,159.5047779963456,10
12,3,147.2274253380481,10
9,3,130.3474033253351,10
14,3,157.2235161299721,10
18,2,158.9263542174354,10
13,3,152.6806729555203,10
14,2,155.3726985142642,10
7,1,119.9112162098827,10
19,3,165.4130137853142,10
6,2,114.559281293447,10
18,3,164.5304975713424,10
11,3,141.4576397937187,10
5,2,108.7163343068709,10
8,1,124.9854352502756,10
13,1,152.6225201360926,10
11,1,139.9464888132361,10
8,3,125.1488121584124,10
10,2,136.673402312789,10
15,3,160.3814268381654,10
16,3,162.3928713010695,10
14,1,159.0585570688825,10
8,2,125.31447365687,10
10,1,134.8364787443258,10
5,1,108.8466809725906,10
13,2,152.7393874663215,10
16,2,157.972013879228,10
11,1,135.202546974881,11
5,2,105.954630503966,11
15,3,156.795061724289,11
18,2,156.4837039088945,11
8,1,120.1005871734456,11
18,3,161.4425578264469,11
12,3,143.4162710288981,11
11,3,137.6270024382431,11
9,3,126.4850715867435,11
13,1,147.9585329002491,11
14,3,153.5352908020307,11
17,2,155.9867875233362,11
12,2,145.7717037421467,11
6,3,110.6690196870041,11
10,3,131.907523456585,11
9,1,125.0879174549261,11
8,2,122.4512757763657,11
5,3,104.8911655718114,11
10,1,130.0599753158087,11
19,2,157.0958908401834,11
18,1,166.4216907026603,11
12,1,141.081449198865,11
8,3,121.2699550494049,11
14,2,152.58051794551,11
19,1,167.8898353812203,11
6,1,109.5879601617296,11
9,2,127.8965730534355,11
17,1,164.7753484366791,11
7,1,114.9758638213745,11
16,2,155.3434690840787,11
19,3,162.4728263698109,11
11,2,140.0737536829213,11
14,1,154.4866020300506,11
17,3,160.3786666974233,11
13,2,149.8836802222573,11
7,3,116.0653271988222,11
13,3,148.9180601298028,11
16,3,158.9446074991691,11
7,2,117.1658961442487,11
16,1,162.5424798834247,11
15,2,154.2960265713054,11
5,1,103.8385488673901,11
15,1,159.2876816465584,11
10,2,133.773253078342,11
6,2,111.7611512612054,11
5,2,108.6086627147871,12
13,2,152.7337706143357,12
19,3,164.3506021986548,12
11,3,142.6109025045117,12
9,1,131.5746595063326,12
6,1,115.5668923276044,12
12,3,148.3794175571277,12
10,1,136.6882738568729,12
18,3,163.5748832565007,12
7,3,120.7402302840125,12
16,1,167.4295424749549,12
19,2,158.3590268936204,12
11,1,141.9921768221689,12
9,2,131.1986336091985,12
10,3,136.860154359114,12
16,2,157.1577984379567,12
13,3,153.7736070918504,12
5,3,109.1372794170782,12
12,1,147.9479274516185,12
7,2,120.2926332847211,12
8,1,126.4376647398109,12
12,2,148.8507146385205,12
7,1,121.1383027842035,12
14,1,160.9371101716659,12
16,3,162.4687301556154,12
10,2,137.0502721721409,12
19,1,169.9826715718924,12
15,3,160.9588789354194,12
15,1,165.1122875824436,12
8,3,126.094879469707,12
17,1,168.4667920066669,12
13,1,154.7310841518946,12
6,2,114.6833197956011,12
11,2,143.2909795171547,12
9,3,131.3966101791701,12
5,1,109.6027261999376,12
17,2,157.4701951083447,12
18,2,157.7565844308085,12
14,3,158.1484296683762,12
8,2,125.7116463999157,12
6,3,115.152193687855,12
15,2,156.4942332343642,12
17,3,163.1463593890798,12
18,1,169.0406365599605,12
14,2,155.1360774114463,12
18,2,164.4112837362312,13
9,1,133.2804256554389,13
12,1,149.4603465899594,13
12,3,150.6875570502877,13
10,1,138.2976671882032,13
14,3,161.4971206196003,13
13,1,156.5181582789975,13
6,2,117.1162800305381,13
13,2,156.4407444054893,13
18,1,176.4429960182323,13
7,3,122.7653572321535,13
19,2,164.7401089680832,13
14,1,163.3614701464614,13
8,2,127.8528825698514,13
11,3,144.7063549712744,13
6,3,117.2465814015713,13
5,1,111.2526663813477,13
9,2,133.3981144887323,13
6,1,117.3712688546135,13
10,3,138.8544358996053,13
7,1,122.9805520654176,13
8,3,128.03981633918,13
11,2,145.9743863718575,13
14,2,159.5651146141578,13
12,2,151.9675736182745,13
17,3,169.5166943759483,13
15,2,161.7121990435894,13
8,1,128.2185376782203,13
18,3,170.529452105548,13
17,1,174.8206618746171,13
5,2,111.2885461179667,13
19,1,177.2075040845998,13
15,3,165.1973972238723,13
19,3,171.0395485276908,13
11,1,143.4922707584131,13
7,2,122.5404130747631,13
13,3,156.4801715829144,13
17,2,163.9707372719426,13
9,3,133.3379591734584,13
16,1,172.229121749636,13
16,2,163.1206369834088,13
16,3,167.7670069314572,13
5,3,111.2702173973372,13
15,1,168.559734159846,13
10,2,139.4352861376169,13
19,1,165.666694223867,14
14,3,153.5581265699869,14
12,2,146.3609394443567,14
15,2,154.2779655704215,14
5,1,102.5373229104688,14
13,3,148.9695337253483,14
5,2,106.5394650485425,14
6,2,112.4661168493031,14
9,1,124.5046069587381,14
6,3,110.3802315819993,14
15,1,158.9458147112332,14
19,3,161.2039636522024,14
10,2,134.5736464230113,14
10,3,131.9428748134982,14
17,1,163.7835803310906,14
8,2,123.2945033440493,14
13,2,150.2997642496546,14
11,1,134.8463430099086,14
16,3,158.6568098526764,14
9,3,126.5041144224508,14
18,3,160.5044540176147,14
14,1,154.2616534042467,14
16,2,155.0780477692865,14
10,1,129.5925650016984,14
17,3,159.7932835171036,14
11,3,137.6535641636552,14
19,2,156.4649681208973,14
8,1,119.3720591509787,14
7,3,115.9130991825344,14
9,2,128.7444696450101,14
16,1,161.9580410111243,14
18,1,164.84520728355,14
17,2,155.4975493270365,14
13,1,147.7642113248982,14
7,2,117.9594915197287,14
18,2,155.8644421941376,14
12,3,143.4538253679752,14
7,1,114.0733043707211,14
14,2,152.7861313085749,14
8,3,121.2243979697574,14
6,1,108.4937736244341,14
12,1,140.8340394806671,14
15,3,156.7131937046884,14
5,3,104.4444336353845,14
11,2,140.7840027953532,14
10,2,136.461332366446,15
14,2,154.2580680047675,15
11,2,142.5725205385995,15
11,1,140.3636777984552,15
7,1,119.946724768862,15
19,2,157.1756229762474,15
12,1,146.2240015562916,15
8,1,125.2007647934417,15
17,1,167.9562532492691,15
16,3,161.4668373105386,15
7,2,120.0900156512769,15
15,1,163.8151838979691,15
15,3,159.7875457322476,15
8,3,125.2807417299785,15
12,3,147.1135184069147,15
19,3,163.0376795816414,15
14,3,156.8577350097197,15
16,1,166.5432752627189,15
18,3,162.6383665225125,15
6,3,114.5091374194486,15
10,1,135.2253996113667,15
5,3,108.5658834672299,15
18,2,156.7702219960599,15
7,3,120.0173206827227,15
8,2,125.3632886271331,15
9,2,130.7305711844305,15
17,3,162.2770025647721,15
5,2,108.7423109743048,15
13,2,151.8817101607174,15
13,1,153.0119197292764,15
9,3,130.4845777899322,15
12,2,148.0467563419017,15
15,2,155.6068311937648,15
5,1,108.3979574589201,15
19,1,168.8897354966906,15
9,1,130.2492214078039,15
6,1,114.3799465598263,15
13,3,152.4611114868885,15
6,2,114.6432781392052,15
16,2,156.247873815502,15
17,2,156.5370511644451,15
11,3,141.4417411858402,15
18,1,168.5256863062725,15
10,3,135.8280978549187,15
14,1,159.3453531075287,15
10,1,131.0006485636866,16
9,1,125.9284359100818,16
18,1,167.4110410420992,16
5,2,106.2578500570833,16
8,3,121.9840155989609,16
7,3,116.6534006364392,16
14,3,154.5550068115617,16
12,1,142.1745615833016,16
6,2,112.2289762513161,16
17,2,156.8641404967255,16
11,2,140.9797351041116,16
14,1,155.610126003257,16
14,2,153.4961597248551,16
6,3,111.1011961590563,16
11,1,136.2299892390402,16
10,3,132.8129668880872,16
17,3,161.3211065227495,16
16,3,159.9130978979072,16
16,1,163.584225678267,16
8,2,123.1546903020032,16
18,3,162.4025832690302,16
15,2,155.1965701468969,16
13,2,150.8170687129009,16
5,1,104.0014220400871,16
19,2,158.0725728213927,16
8,1,120.8181418893007,16
9,3,127.3050720122482,16
10,2,134.631613015737,16
7,2,117.7665867652918,16
18,2,157.3831334792712,16
16,2,156.2292781558492,16
15,1,160.3844748738415,16
11,3,138.6006740839624,16
13,1,149.0842991234068,16
9,2,128.6867213308356,16
15,3,157.7949149134667,16
13,3,149.9491388222468,16
7,1,115.5455206067014,16
12,3,144.4363055249228,16
17,1,165.7637859851816,16
19,1,169.0107795359488,16
12,2,146.7061560231622,16
6,1,109.9794022108272,16
5,3,105.1261966222292,16
19,3,163.5435081155238,16
9,2,129.0638626924361,17
19,3,165.6410973382408,17
15,1,161.4519287350493,17
15,2,155.742750884825,17
11,1,137.3080154348538,17
6,3,113.1646406783907,17
11,2,141.2043692203378,17
17,1,167.6449999127059,17
16,1,164.9918418798191,17
10,1,132.3825462069405,17
14,2,153.9133673795098,17
16,3,161.0514685110302,17
8,2,123.689282187251,17
8,1,122.9964567140851,17
14,1,156.4921520388701,17
8,3,123.3327817224285,17
19,1,171.7014649792865,17
19,2,159.2942172560849,17
12,3,144.9549955829391,17
12,2,146.9492829972106,17
18,2,158.413962735462,17
17,3,162.7981872551469,17
14,3,155.2332463346959,17
18,1,169.767534678443,17
6,1,113.1210818555212,17
12,1,143.0625501436498,17
9,1,127.6845998744422,17
15,3,158.6650673645387,17
13,2,151.1303249722325,17
16,2,156.9117306137929,17
5,3,107.6362352110444,17
7,2,118.500903861295,17
10,2,134.9005817796568,17
13,3,150.5065921940244,17
7,1,118.1829394476633,17
13,1,149.9129656391903,17
5,2,107.5502337794631,17
7,3,118.3372844535138,17
17,2,157.7033764530764,17
11,3,139.2029137600396,17
10,3,133.6060885425511,17
5,1,107.7174850115305,17
6,2,113.2107783279949,17
9,3,128.3543833679241,17
18,3,164.22812396713,17
10,1,142.63713379858,18
7,2,125.0976069868032,18
5,3,112.8730615094319,18
17,3,169.6897132339658,18
7,1,126.0166399707584,18
7,3,125.5693350636608,18
17,2,162.5077586414862,18
16,1,175.117514249689,18
9,2,136.6471284617967,18
14,3,164.3541392747855,18
14,2,160.5643754929586,18
18,2,162.6112119083018,18
10,3,142.641479375823,18
8,1,131.7223927790461,18
18,3,169.9010320183853,18
11,1,148.1731705316705,18
10,2,142.6460911610458,18
18,1,176.6943156979983,18
15,3,167.3106731442928,18
16,2,162.3599758714722,18
6,1,119.9848971956386,18
19,3,170.116737587019,18
12,3,154.401928633607,18
8,2,130.8920044498146,18
15,1,172.4444120363955,18
13,1,161.399322471227,18
19,2,162.9472438816048,18
14,1,167.9041192318656,18
19,1,176.7911321670129,18
17,1,176.3852704233003,18
6,2,118.9610625230269,18
12,2,154.4484735756253,18
16,3,168.9591691468487,18
11,3,148.5349276134916,18
5,2,112.1848699554059,18
15,2,161.819155895896,18
6,3,119.486128094671,18
13,2,158.2616405667146,18
9,3,136.9429152091494,18
5,1,113.5277984265636,18
11,2,148.91833428867,18
12,1,154.3581050565931,18
13,3,159.8794918593957,18
9,1,137.2229970187828,18
8,3,131.3181589105555,18
7,3,125.3630099243755,19
14,3,164.3756323964786,19
12,2,154.7076420472796,19
11,1,147.5025370161777,19
15,1,172.0268189783835,19
9,1,136.693206780212,19
8,1,131.2833755044005,19
6,3,119.4443208369803,19
7,2,125.0371260032377,19
15,2,162.9506195164109,19
13,3,159.7302238579822,19
10,2,142.5127932763512,19
8,2,130.6971804727496,19
6,1,119.7218511027899,19
19,2,164.5311389109553,19
6,2,119.1528912942059,19
16,2,163.8072383293919,19
18,2,164.3197554437357,19
13,1,160.6485150578174,19
17,1,176.8827466460535,19
14,2,161.3670185853748,19
18,3,171.1739659429068,19
17,2,164.1609687496038,19
12,1,153.6303608701171,19
16,1,175.0933344830727,19
9,2,136.4333194918489,19
12,3,154.157840231686,19
5,1,113.3196456677779,19
18,1,177.7702666294997,19
10,1,142.0290796191157,19
9,3,136.5663870908986,19
19,1,178.1845064482813,19
8,3,130.9974347046802,19
19,3,171.4054102167072,19
5,2,112.7567189218161,19
16,3,169.5974627800563,19
5,3,113.0454667573597,19
13,2,158.7676148590353,19
17,3,170.6949200486369,19
11,2,148.9561134905671,19
14,1,167.2482690447179,19
10,3,142.2651304117837,19
15,3,167.5906742910633,19
7,1,125.6732871014951,19
11,3,148.2140043760461,19
16,1,172.9476960521793,20
15,1,170.3071252069743,20
10,1,142.5990766682029,20
16,2,162.1077396082965,20
7,2,125.0590237047906,20
17,3,168.7501794900074,20
6,3,120.9794263679695,20
17,2,162.6710720959089,20
8,1,132.662869514092,20
15,2,161.2188996865324,20
10,2,141.3885859572367,20
11,3,147.6294326582934,20
9,2,135.6359092697599,20
13,1,159.841142054456,20
19,2,164.0726122627018,20
19,3,170.3092405513026,20
18,3,169.5585243764435,20
16,3,167.6683772321982,20
14,3,162.9115463618382,20
6,1,122.1551615810935,20
12,2,153.1404943020664,20
7,1,127.5480727501029,20
14,1,165.9902185325337,20
12,1,153.3022018340293,20
9,1,137.6678843145386,20
19,1,176.1808686941474,20
18,1,175.3949654050084,20
13,2,157.120696204719,20
12,3,153.2239844143923,20
7,3,126.3420090612654,20
11,1,147.6539085532212,20
8,3,131.5174638362971,20
18,2,163.2474148771517,20
10,3,142.0167937102928,20
5,2,113.9300234170584,20
8,2,130.2861746708414,20
6,2,119.7250138263187,20
9,3,136.6933965693462,20
13,3,158.5166484714698,20
17,1,174.4486002743204,20
5,1,116.3309811754875,20
11,2,147.603055388923,20
5,3,115.1659465718873,20
14,2,159.6846512384392,20
15,3,165.8667549352904,20
10,2,138.3125894559041,21
7,1,122.3544257829775,21
6,3,116.2545237061539,21
14,2,155.9972041016625,21
15,1,165.7673152001472,21
9,2,132.4329261003143,21
8,3,127.2176398733184,21
8,2,126.8700770694929,21
7,3,121.8680940239753,21
11,1,142.6903573602319,21
14,1,161.455310279181,21
18,3,164.174301977258,21
15,3,161.5251242900173,21
19,1,171.0254989648732,21
5,1,110.9043992589293,21
15,2,157.1552178794447,21
19,2,158.1672555461156,21
10,1,137.5531875610149,21
18,2,157.7788097408905,21
17,2,157.6903240361682,21
5,2,109.4153974807319,21
10,3,137.9263248635573,21
7,2,121.3635054400327,21
19,3,164.6641721285922,21
16,1,168.3362176293246,21
16,3,163.0414920231089,21
9,3,132.504816905123,21
13,3,154.5087593948697,21
17,1,169.7063994179293,21
12,3,149.2412134464062,21
16,2,157.5953215474432,21
6,1,116.8468149757838,21
8,1,127.5528012315578,21
14,3,158.7683186930977,21
12,2,149.9915015868126,21
11,2,144.5103580495891,21
12,1,148.5149943454049,21
6,2,115.6397637215577,21
13,2,153.75940219553,21
13,1,155.2346668432704,21
18,1,170.4209905262807,21
5,3,110.1739122908176,21
17,3,163.7768057579529,21
11,3,143.5851170750743,21
9,1,132.5741926560249,21
6,2,109.752936281031,22
5,1,104.5741381770995,22
16,1,160.3931346895479,22
7,2,114.9642702290851,22
11,2,137.1312134383236,22
11,1,134.4080428999733,22
11,3,135.7349787546304,22
19,2,152.4163531105172,22
16,2,151.4404555677895,22
13,1,146.7602628775737,22
5,2,104.1504287203442,22
12,1,140.0919229574146,22
8,1,120.0054465755994,22
8,3,120.0327183449392,22
15,2,150.5998784148637,22
13,3,146.6696525480993,22
17,3,157.1111354875464,22
7,3,115.0556569351474,22
18,1,163.0965693064026,22
15,1,157.5221581657877,22
8,2,120.0615586936167,22
12,2,142.6540439558873,22
10,2,131.0137209391396,22
17,1,162.1401137402854,22
10,3,130.2283722399032,22
16,3,156.0155742520065,22
15,3,154.1374237943604,22
14,1,153.0344865409715,22
14,3,151.100214315564,22
7,1,115.1419469536987,22
17,2,151.8596215884832,22
12,3,141.3420940368139,22
9,3,125.0271188281085,22
10,1,129.4839297010784,22
13,2,146.5747313111215,22
9,1,124.7466992398577,22
5,3,104.3682307326414,22
14,2,149.076835843997,22
6,3,109.8955907475633,22
19,3,158.1229628447253,22
19,1,163.6181559460678,22
6,1,110.0303107699538,22
9,2,125.3232857738011,22
18,2,152.1052175361273,22
18,3,157.7123712413057,22
10,2,137.0495909024193,23
15,3,158.9829524946056,23
19,3,164.1934174145273,23
10,3,136.5278280489261,23
14,2,154.9134498819898,23
5,1,111.3422266366158,23
6,1,117.2490018635582,23
14,3,155.9855273402493,23
19,2,159.2342657146114,23
5,2,110.5503945723442,23
17,3,162.4555476518758,23
16,2,157.6687810485564,23
17,2,158.3285578147507,23
9,2,131.4912253592014,23
9,1,131.7549083162749,23
